,category,course,query,answer
1343,社,思想道德修养与法律基础,这门课有哪些重点内容？,"第一,学习目的;第二,国家法律法规;第三,公民基本道德规范;第四,公民义务与权利。"
1344,社,思想道德修养与法律基础,这门课考试形式是什么？,"考查理论,以开卷形式为主,开卷闭卷可自选。"
1345,社,思想道德修养与法律基础,我在哪里看知识图谱？,"可以在搜索框内输入""知识图谱""进行查询。"
1346,社,思想道德修养与法律基础,如何查询具体知识点的概念？,您可以在课程学习界面的【成绩】栏中查看详细的学习数据。
1347,社,思想道德修养与法律基础,在哪里参与课堂讨论？,目前pc端、手机端均支持课程讨论，请您在课程中进入“讨论”栏参与即可。
1348,社,思想道德修养与法律基础,怎么做作业？,描述一下你看到什么
1349,社,思想道德修养与法律基础,怎么样查成绩？,您好，您可以进入课程后点击成绩这个选项查看一下您的总成绩分值，学堂网址www.xuetangx.com
1350,社,思想道德修养与法律基础,选课选错了可以退吗？,在讨论区发帖，向助教反馈吧。
1351,社,思想道德修养与法律基础,我不喜欢背书，好烦啊,"那就先预习一遍,熟悉课本内容;再选择一门你认为自己喜欢的课程;预习时遇到不懂的地方,及时向助教反馈,请他帮助你。"
1352,社,思想道德修养与法律基础,但我总是拖延，就是不喜欢学习,"那就把课程内容提前一天看一遍,这样第二天就会很熟悉;选择一门你觉得喜欢的课程,这样就能更专心的学习;预习过程中"
1353,社,思想道德修养与法律基础,这门课要背的太多了，总是记混了，心情好差,"那我建议你先把书上的知识点看一遍,看一遍,记一遍,这样你就不会忘记了"
1354,社,思想道德修养与法律基础,作业没做好，我好沮丧,"没关系,这是很正常的事情。但是当你下一次做好的时候,你就会更有动力的。"
1355,社,思想道德修养与法律基础,考试快到了，我好紧张,"其实,学习就像考试,考试就像生活一样,都是需要你认真对待的。加油,你一定会获得满意的成绩的!"
1356,社,思想道德修养与法律基础,考试考差了我就完蛋了,"没关系,这次考差了还有下次,所以不用担心的。"
1357,社,思想道德修养与法律基础,我害怕被老师骂,"没关系,我们老师是“温柔”的。"
1358,社,思想道德修养与法律基础,你有什么高效的学习方法吗？,"学习是一个循序渐进的过程,好的学习方法,是开启知识大门的钥匙。"
1359,文,思想道德修养与法律基础,什么是思想道德修养,思想道德修养是指人们按照一定的社会要求对自身思想、道德品质和道德实践不断进行自我检查、反省、提高和完善的历程。
1360,文,思想道德修养与法律基础,那学习的内容是必须做到的么,您可以通过考试来检验自己学习的内容是否掌握了
1361,文,思想道德修养与法律基础,那成绩也不能全面的考察一个人的道德吧,"是的,虽然成绩不能代表一个人的全部,但是通过考试,可以对一个人的道德做出一定的考察。"
1362,文,思想道德修养与法律基础,如果成绩不好，还有别的方式挽救么,这个问题老师还没有教我～不然你再试试别的？
1363,文,思想道德修养与法律基础,什么是法律基础,法律基础这门课程是思想政治理论课和法学专业的一门专业基础课。旨在培养适应社会发展需要的德、智、体、美全面发展的
1364,文,思想道德修养与法律基础,都包含哪方面得法律知识,它包括刑法、民法、诉讼法、经济法等基本法律
1365,文,思想道德修养与法律基础,讲讲刑法吧,刑法分总论和分论。分论有罪名、刑种和刑度。总论是对刑法分则的内容以及刑法的基本原则
1366,文,思想道德修养与法律基础,最近李易峰的事情你知道么,"对,就是最近的事情,最近李易峰、杨洋、郑爽等都在网上被喷,其中李易峰被黑的最多。"
1367,文,思想道德修养与法律基础,不是这个,不是这个
1368,文,思想道德修养与法律基础,是李易峰嫖娼,"是,不过不是因为这个,是因为李易峰在《动物世界》中的精彩表演被恶搞成这个样子。"
1369,文,思想道德修养与法律基础,那嫖娼触犯了刑法么,"法律没有规定嫖娼行为是犯罪,刑法规定的是强奸罪与传播淫秽物品罪。 <n><n>"
1370,文,思想道德修养与法律基础,难道嫖娼不算犯罪/,"犯罪是指行为人通过违反刑法规定,危害了国家的社会秩序和社会治安,国家所采用的强制方法,对危害这种行为的人或事,"
1371,文,思想道德修养与法律基础,刑法和民法的区别,"刑法与民法是法的一大利害关系,它们之间既有区别又有联系。在刑法上,民法的概念范围限于民事法律而不是民事"
1372,文,思想道德修养与法律基础,知法犯法会处罚更严重么,"不,知法犯法是故意犯罪,如果知法并知错,那就是知错而罚。"
1373,文,思想道德修养与法律基础,这门学科一共有几节课,共5节课
1374,文,思想道德修养与法律基础,一次多久,"课程分为两课时,时长为25分钟,考试时长为20分钟。"
1375,文,思想道德修养与法律基础,法律这么复杂，学习时间是不是太短了,"法律本身就有艰涩难懂这一特性,我们想通过短时间的学习,让学生熟悉了解法律最基本的概念和知识,知道一些基本的法律原则"
1376,文,思想道德修养与法律基础,中国的法律在外国还适用么,"中国现行的法律在外国仍然适用,但法律之间会存在差异,法律与法律之间也会存在差异,我们希望学生在这门政治"
1377,文,思想道德修养与法律基础,有什么差异,"了解法律的同时,也能知道法律之间的界限和关系。"
1378,文,思想道德修养与法律基础,法律和道德的关系,法律和道德的关系的最新相关信息谢晖
1379,文,思想道德修养与法律基础,不道德会被处罚么,当然会。
1380,文,思想道德修养与法律基础,怎么处罚,"我国对违反道德行为有明确、具体、明确且处罚明确的规定,例如:违反了法律法规将受到哪些处罚;破坏公共秩序将"
1381,文,思想道德修养与法律基础,道德很难来界定呀,道德是指符合一定社会道德原则的、符合当时社会发展阶段要求的社会行为、法律规范的总和。。
1382,文,思想道德修养与法律基础,如果发现一个人不道德怎么办,"及时与身边的同学、老师进行反馈,共同维护我们生活的和谐环境。"
1383,文,思想道德修养与法律基础,警察会管么,"如果你违反了法律,那么警察叔叔蜀黍将会来依法规管你的。"
1384,文,思想道德修养与法律基础,有没有关于这方面的歌曲,"小木这里为您准备了一首歌曲,请点击查看《思想道德修养与法律基础》简介。"
1385,文,思想道德修养与法律基础,我觉得可以编一首口水歌，更方便宣传,"小木认为,这种歌不能称之为歌。"
1386,文,思想道德修养与法律基础,那叫什么,叫网络神曲
1387,文,思想道德修养与法律基础,那传播力度更大，岂不是更好,"小木想,这种歌传播的力度再大也不会广,因为传播的力度来源于人们的兴趣,兴趣来源于人们的认识,认识来源于思想的"
1388,文,思想道德修养与法律基础,哪个学校是这方面的泰斗,北京师范大学
1389,文,思想道德修养与法律基础,为什么,因为......
1390,文,思想道德修养与法律基础,哪个学历的人群犯罪率最高,本科
1391,文,思想道德修养与法律基础,哪个年龄段的犯罪率最高,青年
1392,文,思想道德修养与法律基础,为什么，有没有关于这方面的研究,因为......
1393,文,思想道德修养与法律基础,你的系统是不是没更新啊,"不是,小木已经在很努力地更新啦"
1394,文,思想道德修养与法律基础,大学生如果出现心理问题，该怎么办,1、如果你有任何学习上的问题，可以通过小木“问助教”功能联系助教，助教会及时进行反馈。2、如果你遇到的是学堂在线平台的问题，比如账户和邮箱激活等，请联系学堂在线客服：总机：010-82158823客服电话：4000996061工作时间：工作日10:00-18:00
1395,文,思想道德修养与法律基础,怎么才能拿高分,"小木祝你顺利通关,不挂科"
1396,文,思想道德修养与法律基础,你有信仰么,"有,所以选择相信"
1397,文,思想道德修养与法律基础,你的信仰是什么,我们换个话题聊聊吧！
1398,文,思想道德修养与法律基础,你的信仰是什么,"<a href=""/sf/vsearch?pd=video&wd=%E4%BD%A0%E7%9A%84%E4%BF%A1%E4%BB%B0%E6%98%AF%E4%BB%80%E4%B9%88&tn=vsearch&lid=9392672200116674&ie=utf-8&rsv_pq=9392672200116674&rsv_spt=5&rsv_bp=1&f=8&atn=index"" target=""_blank"">你的信仰是什么 



            00:49
        










你是一个有信仰的人吗,你的信仰是什么,评论区...








西瓜视频









            01:13
        










你的信仰是什么?








好看视频









            02:00
        










【艾跃进】你的信仰是什么?








哔哩哔哩"
